filename,relative_path,label,frame_id,sequence_id,sha256,difference_hash,training_use,training_exclusion_reason
00153.jpg,训练集/00153.jpg,有漂浮物,153,file_block_0001,ff754df82c7630b44bec56edc8b8056ff3ca74297d7b2c1fea34952c5803048f,1f1f1f1733b17278,True,
00154.jpg,训练集/00154.jpg,有漂浮物,154,file_block_0001,7bf07e2f1a6c99dbd29613ddd03d7635e4d733ce8db3fca99fda9296cfee2131,c4c4a426ccc4e6de,True,
00155.jpg,训练集/00155.jpg,有漂浮物,155,file_block_0001,7bf07e2f1a6c99dbd29613ddd03d7635e4d733ce8db3fca99fda9296cfee2131,c4c4a426ccc4e6de,False,exact_duplicate_later
00156.jpg,训练集/00156.jpg,有漂浮物,156,file_block_0001,656543f0b917b9403c72d21bd26392dc8d6c5e07a070775e9048aafd0cd6903c,1b6349890040c0c0,True,
00157.jpg,训练集/00157.jpg,有漂浮物,157,file_block_0001,2d2bb9704340b9185860973c0f5fec79b412310d415f7a0b8404da7edb797c1a,0106c6e0c0d2b333,True,
00158.jpg,训练集/00158.jpg,有漂浮物,158,file_block_0001,a0fb96745fe09de36391ed656f1d2359c5932966ca96ba4e83a7798d1a80aeee,ccc090a0b0a1e131,True,
00159.jpg,训练集/00159.jpg,有漂浮物,159,file_block_0001,ff8e69c5e9a8c703dfec5c5c52f92be2024105dcee74f5efd791a72bf38fcf1b,ffcc7ccc1a78d1c1,True,
00160.jpg,训练集/00160.jpg,有漂浮物,160,file_block_0001,87c3044620ffc9f1b42ff7f29dad13413673988870a713d8a4359b07f906302d,f4f8ec1d3ff89e9c,True,
00161.jpg,训练集/00161.jpg,有漂浮物,161,file_block_0001,532fa4bf650b9fc98f3f7ddb7ff4cc0e65461598cbfb28de4880a6e1c5993cd5,9b8e028298dcdeae,True,
00162.jpg,训练集/00162.jpg,有漂浮物,162,file_block_0001,532fa4bf650b9fc98f3f7ddb7ff4cc0e65461598cbfb28de4880a6e1c5993cd5,9b8e028298dcdeae,False,exact_duplicate_later
00163.jpg,训练集/00163.jpg,有漂浮物,163,file_block_0001,67dbfe729fc90e22aa18d3081ffc10517815434ac176ba4cce1ec748d656db9f,3e3d1910041c4f05,True,
00164.jpg,训练集/00164.jpg,有漂浮物,164,file_block_0001,ae08052ecae4e4bebfad4834a6a51ae80ea0a126e8a631d52c6c2b0d9112f9e5,f6f8d48ebefc5b4e,True,
00165.jpg,训练集/00165.jpg,有漂浮物,165,file_block_0001,03b3d3f52b0421cf7b3cb25053a5d9b3f0af6a49224562a30b5216abc1f4ac0d,3c389040149e1f1d,True,
00166.jpg,训练集/00166.jpg,有漂浮物,166,file_block_0001,9c0d65e5d60aedf7dc25269b56d981f28a82eb9f7b0f2161766ae599248fe052,d7f3fefdfdeca4c6,True,
00168.jpg,训练集/00168.jpg,有漂浮物,168,file_block_0001,0a6e011d2af5af3efd3ece7f7a2a01df45efe6d32bba295860ec6ac62608513c,f3da383138978c8f,True,
00169.jpg,训练集/00169.jpg,有漂浮物,169,file_block_0001,896f765bf1779316d62c1c73f6a47802c990774a8dea1cdc1d367f7f6c063985,e5d086c5d4b8f926,True,
00170.jpg,训练集/00170.jpg,有漂浮物,170,file_block_0001,06c16bd2786e5772a614297370ce635d98a5fdae8fc174c2af8c48fba50906e2,bb910581f9b933f2,True,
00171.jpg,训练集/00171.jpg,有漂浮物,171,file_block_0001,adf8e9434a023240f4a866b54888ae2ff828561575bde16ddd39ea877fa46279,071e1f17e3830598,True,
00172.jpg,训练集/00172.jpg,有漂浮物,172,file_block_0001,91dacf7ac6c938efddd6a7aa4aa0efb8e9bebf6f5fbfa9cdc7cb7799bd1904e9,8032390d0ecd7170,True,
00173.jpg,训练集/00173.jpg,有漂浮物,173,file_block_0001,7c0eaf3059f0b1efe37b8b3219eafffd92f37753700c284a08cb2038dd813c7b,8f2dfcf0f0424383,True,
00174.jpg,训练集/00174.jpg,有漂浮物,174,file_block_0001,2356471bb6fddc9c55f54fd448db63c820f0324444185c074cd27ffd307b722a,00000002b0700010,True,
00175.jpg,训练集/00175.jpg,有漂浮物,175,file_block_0001,f84aab28f4fd3952a14afa528151ea89645357d8d6300600ef2e65ad9cddbcda,03465cb8e0e5e081,True,
00176.jpg,训练集/00176.jpg,有漂浮物,176,file_block_0001,699b93255b255e2b2d6199a5c5c92b2d6c894c46339aadc97b34fcc5cba45fdc,00014360f0f2c2cc,True,
00177.jpg,训练集/00177.jpg,有漂浮物,177,file_block_0001,699b93255b255e2b2d6199a5c5c92b2d6c894c46339aadc97b34fcc5cba45fdc,00014360f0f2c2cc,False,exact_duplicate_later
00178.jpg,训练集/00178.jpg,有漂浮物,178,file_block_0001,3182c82108183cb95c9b80ec7f83fb32150b613f53128ae24b25cbce946b854e,39190704881eec1c,True,
00179.jpg,训练集/00179.jpg,有漂浮物,179,file_block_0001,0a729262712a615371cbcbe0aac092db027bc996fe838b5c82d20a9eccbff95f,8ea8e9f9f0e1e1c0,True,
00180.jpg,训练集/00180.jpg,有漂浮物,180,file_block_0001,9d19894bb157bd70655522f90ec174ea1d0a4316bbeba38aa345c591f0262f99,2f6fe3f17c6e6ee7,True,
00181.jpg,训练集/00181.jpg,有漂浮物,181,file_block_0001,02ddad19cb0d38c06ccf2a741c427d4da481d60b007434c496d2820081ba80e2,635307c6e020eca4,True,
00182.jpg,训练集/00182.jpg,有漂浮物,182,file_block_0001,ad7c05bc1b9d712868e1dd23a0da683259bacac25c69648d0d9f2ea8f4ec4c8a,37f0b1b3c0d078e0,True,
00183.jpg,训练集/00183.jpg,有漂浮物,183,file_block_0001,daffcc7abae6dd0d179e6f4be3bb0aee405c24ada92fb2459354bca94231b4b4,a7e3c3e9f8f8fcfe,True,
00184.jpg,训练集/00184.jpg,有漂浮物,184,file_block_0001,57913d6db4d3445f26b45ea96cdfffa9dc2fd4137dbcdd4d0b11afad4dcbba16,f47472fefefcf8fa,True,
00185.jpg,训练集/00185.jpg,有漂浮物,185,file_block_0001,5774cf01b8f3a726cd05185685bbaa3b6792b974d2cc4e9406950d97c3877ff8,202680c0e0f0f058,True,
00186.jpg,训练集/00186.jpg,有漂浮物,186,file_block_0001,758764061b99c969c13066e31d8c40b4188036bcd2115d56c8de1e1987705049,e3dfb3ce8d83cfc8,True,
00187.jpg,训练集/00187.jpg,有漂浮物,187,file_block_0001,b8aaa0b7bfc887ba9869b18d49e4dff2045bc2f1abd9d120e231d0450c9a7899,00014560e03090c8,True,
00188.jpg,训练集/00188.jpg,有漂浮物,188,file_block_0001,88f917f07d8bc61f92c5e4cc4f88a8e2f021bf3cb22ea9c298075ccf88349a28,4070c160b0d8e8e4,True,
00189.jpg,训练集/00189.jpg,有漂浮物,189,file_block_0001,e0b34db621cafcf4367a268a4caa7c7ee48a76436926233def8c5f13920f8839,c6e3c3a87c36b2f3,True,
00190.jpg,训练集/00190.jpg,有漂浮物,190,file_block_0001,f29960cc14c0178ebe4dc6a62d7038a5c6b7a5078034766bfb29979a9b910817,b0e3ce0e39091921,True,
00191.jpg,训练集/00191.jpg,有漂浮物,191,file_block_0001,ab687112ac2ddf2cc457b9e75e96f8d84faa06f2cb60f83329b8bd08ffdf4c69,0f9f0d088436262d,True,
00192.jpg,训练集/00192.jpg,有漂浮物,192,file_block_0001,3e18780666ea81ea7699b31ec881155b5d046ebf2901b86ca9add5310a5660e2,feec78e0fcec36db,True,
00193.jpg,训练集/00193.jpg,有漂浮物,193,file_block_0001,12735a753b5691ea531352db245a41e9e0940667290a81446ef240fea35adbb2,7850c43034f6f7bd,True,
00194.jpg,训练集/00194.jpg,有漂浮物,194,file_block_0001,23339b43d5b87f7a6dc0a2423b1acda95d4a6cdfef42eac0821c8212d7e44d66,8f3c7e74fa6c7ff7,True,
00195.jpg,训练集/00195.jpg,有漂浮物,195,file_block_0001,569af8ebabf817043e54d5ecf9eae636627287a404778ae2d56f8a8a20906897,3ec2c200423a38f9,True,
00196.jpg,训练集/00196.jpg,有漂浮物,196,file_block_0001,27553de96a4237f82256fdc1af02e4f4817ae1d8bb4ea143cd71a8fddb9bba98,36763c00406e7b7b,True,
00197.jpg,训练集/00197.jpg,有漂浮物,197,file_block_0001,b56ca1765af378dfd1380997b012b4de2aa6c2960a61b84ac80f420a80376c70,f40200406060389c,True,
00198.jpg,训练集/00198.jpg,有漂浮物,198,file_block_0001,c624d64abad03ba7dbdc068d9eeacd7965f8ba6b81d57fa839df10f2505e8610,7304c8ce0f89ee8e,True,
00199.jpg,训练集/00199.jpg,有漂浮物,199,file_block_0001,0695e980cc2dd22b60f7efda2dfa04baef46da9fcf5a731ca5f189b2ac21bfcb,000083a2283c3c3e,True,
00200.jpg,训练集/00200.jpg,有漂浮物,200,file_block_0001,de254e54fe814c0cc6c6e3c7032edf204f925f716da168aa1270aad537ae0284,a726c4d8c1a08094,True,
00201.jpg,训练集/00201.jpg,有漂浮物,201,file_block_0001,2ffd9f69b7576465407fc9e1fcc9af643b124731e79b448ff5104f6322d38eb4,e5e2bab8b0acec7f,True,
00202.jpg,训练集/00202.jpg,有漂浮物,202,file_block_0001,a0f4f5b7ed037f3e580ae1f106cc0f332faf40019852543df1bc5d2d7747043a,cdcce2c2f68e8b2d,True,
00203.jpg,训练集/00203.jpg,有漂浮物,203,file_block_0001,c17f2c368a9215091b69c868b3e7b876cf5e8267a58ae127699b0f61396590fa,12c8c08cac4c664f,True,
00204.jpg,训练集/00204.jpg,有漂浮物,204,file_block_0001,d0a01777c8830ef0293e45d35004dd40973b3504574fc45dfd55c51056770882,d0c7c7c707240d87,True,
00205.jpg,训练集/00205.jpg,有漂浮物,205,file_block_0001,da529b94b5c8c4121bc321f3f5f5760c53215142a39f8b8721d3b4714f1c54fd,e86860e35bc3e363,True,
00206.jpg,训练集/00206.jpg,有漂浮物,206,file_block_0001,46dbfdbb99c77a86791a5b843827cc2f335e5aa68d2e8eb59d5cecffce0d6123,fafafafad8d96765,True,
00207.jpg,训练集/00207.jpg,有漂浮物,207,file_block_0001,43092fabd400a090f899bf34130b8a7a72d400a181087b78b5be79c066f96adb,8e8c8e9273f1b8b8,True,
00208.jpg,训练集/00208.jpg,有漂浮物,208,file_block_0001,a73fd35d45cbd2e7ca54224e72f4f0cc9f888848fdafa1e8af0260e46a5482ea,bffb9f9845095878,True,
00209.jpg,训练集/00209.jpg,有漂浮物,209,file_block_0001,2429637f5bcf2edd7458731aaaeea18bd01bc76843d1333a09cf7ff9fdcc2505,e3b8ea72d3584562,True,
00210.jpg,训练集/00210.jpg,有漂浮物,210,file_block_0001,854679cf1e543e8d68d6b55eb264b8384677a8186275007e262fa20b837ea769,7b8cbe9e9e5dc9cc,True,
00211.jpg,训练集/00211.jpg,有漂浮物,211,file_block_0001,e5e57e9c77eaf4d0a81c3b511feb102581ebe01aff0125c31914ccd261006f0b,ff1f3d3a9f4d3970,True,
00212.jpg,训练集/00212.jpg,有漂浮物,212,file_block_0001,b4ba708f93337121b2393bf7942cdb61d7156e346ff06fb47d65dcbfecc60067,fbfaf3d1d01060e0,True,
00213.jpg,训练集/00213.jpg,有漂浮物,213,file_block_0001,282c0d2dfd72ea7bf6feb85ec6f1480fba85259f5f6ab3a056991dce351c90cf,0000809c7279787a,True,
00214.jpg,训练集/00214.jpg,有漂浮物,214,file_block_0001,3ab292b90ff335085c5dbf79cc06073f72fb53c1ae0129975fb1182a1a6d423b,4fcf8da7f2b3a36b,True,
00215.jpg,训练集/00215.jpg,有漂浮物,215,file_block_0001,64fec88713e026c1fc1897012274db967529c493ed6f339163e750089e7ca22f,8380f031c9c1c064,True,
00216.jpg,训练集/00216.jpg,有漂浮物,216,file_block_0001,64fec88713e026c1fc1897012274db967529c493ed6f339163e750089e7ca22f,8380f031c9c1c064,False,exact_duplicate_later
00217.jpg,训练集/00217.jpg,有漂浮物,217,file_block_0001,d081b6105f866f89c9e0bd763ed3c70a6a4000d8414324123b597366e385a1f3,3f7337e66ef6f9e9,True,
00218.jpg,训练集/00218.jpg,有漂浮物,218,file_block_0001,fa2629e48da4c1adfdc80f04e3e6bc9e09cc13f8201cc28140c26aa59f539a27,c3c3cbc387a63632,True,
00219.jpg,训练集/00219.jpg,有漂浮物,219,file_block_0001,13d6b53a9bd5b63c436eaa1da101f593bc13e2b6c11ae08d2ad414a3adbc785a,9ffff070381c1f11,True,
00220.jpg,训练集/00220.jpg,有漂浮物,220,file_block_0001,3fee35887155ad8abe297298a0af7bf950ad924a4d4edf5071531184694e1d7c,6373fffd666a2228,True,
00221.jpg,训练集/00221.jpg,有漂浮物,221,file_block_0001,08d7091db2f3fd8d2f0c824ed4d1b88049a06ae942a5b93b621b8a363891478b,01014103c3c060a4,True,
00222.jpg,训练集/00222.jpg,有漂浮物,222,file_block_0001,46bfe475979122088479d1ef4f184aaf9549175e059cd97b69b9326702d3e947,1f1f87fbd1f4a727,True,
00223.jpg,训练集/00223.jpg,有漂浮物,223,file_block_0001,27d42dd196fd0d025342b324c50edd2bc27ccca6b12b76e4358569dcadded8e6,57d7635b596f6f69,True,
00224.jpg,训练集/00224.jpg,有漂浮物,224,file_block_0001,a21601d838812169a83faf5722fad2d9a249370b4502a0cb464a5f4d23208b2e,67ca4c6e2f23b3b6,True,
00225.jpg,训练集/00225.jpg,有漂浮物,225,file_block_0001,05f8cc3980f8f61410214e553d6c9bb434f5be0d8a04c88715e21b712fc82061,000008ac8c28a0e0,True,
00226.jpg,训练集/00226.jpg,有漂浮物,226,file_block_0001,7c73aeb5be5ec622d575007e01891a917cfc011303aaf251c44ce8c8b810a184,ccc8e9f6fabbd99b,True,
00227.jpg,训练集/00227.jpg,有漂浮物,227,file_block_0001,ca1a88f41d64874779a12e9c0cab5a4675f6a4a45d16068eb289b84d55dde88a,5a72d39d3fbfb3b1,True,
00228.jpg,训练集/00228.jpg,有漂浮物,228,file_block_0001,8e15e6303c206e220a94ba8e543c6f1cc2afb7a4ff5dce2f57107cde5ff677e1,7f7f7e7f7f474f6b,True,
00229.jpg,训练集/00229.jpg,有漂浮物,229,file_block_0001,cd8e968adfaeaad2b6a46be159022843fd2f318b80f5b32cafa5124aed783e75,2f0f0f1934301888,True,
00230.jpg,训练集/00230.jpg,有漂浮物,230,file_block_0001,7c1744b23f7a56e804697ca50a3039d02a9bbb6eda5c52c578f1b2b59e58b42b,99b98383c8b0bce6,True,
00231.jpg,训练集/00231.jpg,有漂浮物,231,file_block_0001,4ed89ceb0d934b9ac4b43b4fad6545db2a0e211592a989bce0a8a6bd558b4650,ff2f5e5ccc3ffffe,True,
00232.jpg,训练集/00232.jpg,有漂浮物,232,file_block_0001,73f6505351745535368e1400e219de73cfe6614b409e63a72b77cadd419259ef,a884c4c6c2c2e264,True,
00233.jpg,训练集/00233.jpg,有漂浮物,233,file_block_0001,54e3e0dc830025e50dcb7d9bebe6970ee031a1d9b4e6f7949a2c0359f1c56700,fefafdbde8c0e0e0,True,
00443.jpg,训练集/00443.jpg,有漂浮物,443,file_block_0004,de01dd333e6bdb2d1b5d93d17dfe295eaaf0246be7ba7d046e850e8a397a946e,0f0f1f1f0f17170f,True,
00444.jpg,训练集/00444.jpg,有漂浮物,444,file_block_0004,f6e9d3c65637aa876faadd3ec80313575f2c3e67a160ebe2d74997a8ec789f53,070f1f1f06161707,True,
00445.jpg,训练集/00445.jpg,有漂浮物,445,file_block_0004,3ac72a484cf902ca415a5569323fe487b5313bbaf34f331adf863a2a337d657c,0f0f1f1f0e161617,True,
00446.jpg,训练集/00446.jpg,有漂浮物,446,file_block_0004,1e8e870a9ce24649461868ff884686e896fec510997bbd8e605b0eecb274797f,0f0f1f1f0f17170f,True,
00447.jpg,训练集/00447.jpg,有漂浮物,447,file_block_0004,5707b6bf5f0cbd405e8873c94ea0d4933ec5f4a29c6e1d42779655962ba12739,2f0f1f1f0f1f1f0f,True,
00448.jpg,训练集/00448.jpg,有漂浮物,448,file_block_0004,efe54fa9ecfe9071f15dcabf15347c1f78e6cc5144663fd8e11624dc5179398b,2f0f0f1f0f17170f,True,
00449.jpg,训练集/00449.jpg,有漂浮物,449,file_block_0004,c8b52b73746672a06a635668f7f4f1e330ce8603c64effad4a2cedf94ce6439d,2f0f1f1f0f17170f,True,
00450.jpg,训练集/00450.jpg,有漂浮物,450,file_block_0004,dce44ba5351136b96d7aaf9048062d2d73fae70b69d962899b5a66b4f301b8df,2f1f0f1f0f17070f,True,
00451.jpg,训练集/00451.jpg,有漂浮物,451,file_block_0004,7c2e720b5b26c3cfe333967d43fb2e5eee7c65170b317d26b996a8d658ae45f5,2f0f1f1f0f17170f,True,
00452.jpg,训练集/00452.jpg,有漂浮物,452,file_block_0004,3359433d3e6d176c793630b00e128c63f3b84a5af09bd2d10abbb9acaa7aaab6,270f1f1f0f17170f,True,
00453.jpg,训练集/00453.jpg,有漂浮物,453,file_block_0004,bd84d036d1763567f03f9fa5da60e40bf49fb82af66537a654d0107a57d15dfa,0f1f0f0f0f0f0f07,True,
00454.jpg,训练集/00454.jpg,有漂浮物,454,file_block_0004,0aada4603357bb409866bb92cc8417debb56c65e9aa9118460596ef574fb2fdd,0f1f0f0f0f0f0f0f,True,
00455.jpg,训练集/00455.jpg,有漂浮物,455,file_block_0004,7d496f1eb70a2bba2f36dfcbdbc6a750fb898d3529bde1f44026db850b7641dc,0f1f0f1f1f1f1f0f,True,
00456.jpg,训练集/00456.jpg,有漂浮物,456,file_block_0004,e78fa40021a72268f1e2e87e3682654c295605c9edfeb8818c1cfdd04cdb56c6,3f1f0f1f1f17170f,True,
00457.jpg,训练集/00457.jpg,有漂浮物,457,file_block_0004,df3d3f86549a62c15afd1b9c92281ba2a23c5c0d845707cd732f9e63ba37a65a,1f1f0f1f17171f0f,True,
00458.jpg,训练集/00458.jpg,有漂浮物,458,file_block_0004,5a5b2c9655decc242e418e61d6d0068e9c48164d33fe08ad3258d87268eaf35f,0f1f0f0f1f1f170f,True,
00459.jpg,训练集/00459.jpg,有漂浮物,459,file_block_0004,e46fb3a702a6993f3a4cfeb423493ad807516857dc2db8d30855d60467d86dfb,0f1f0f1f17170f0f,True,
00460.jpg,训练集/00460.jpg,有漂浮物,460,file_block_0004,6aaacea76d69e5e835f08662435210f3c19bb150847775da9ed6ee2a4b229243,0f1f0f1f1f17170f,True,
00461.jpg,训练集/00461.jpg,有漂浮物,461,file_block_0004,b9184610995fc7d8eb41e7c50da0d3eee8ad371c3d3a0e3a4f0de79fad28601f,0f1f0f0f1717170f,True,
00462.jpg,训练集/00462.jpg,有漂浮物,462,file_block_0004,0399fa4140b7f4520f9edc185c5d1cd3345c2ceea911ea167c1836fdcc7ee5f3,3f170f1f1717170f,True,
00463.jpg,训练集/00463.jpg,有漂浮物,463,file_block_0004,109c504d7c37d8589b16ef7037c4b795e4f51211a5e36244f4f86685b0a5e825,2f1f0f1f1717170f,True,
00464.jpg,训练集/00464.jpg,有漂浮物,464,file_block_0004,5a71272cbb46e9fcf7f99d2560bb9909dccd9e57b80509654213fdb37c73e773,2f1f0f1f1f17170f,True,
00465.jpg,训练集/00465.jpg,有漂浮物,465,file_block_0004,43b7212db8eb3a109e51801cb98d29c44349da140b68fe36597421f0626b63f4,1f1f0f1f0f17170f,True,
00466.jpg,训练集/00466.jpg,有漂浮物,466,file_block_0004,58b5671be1405cd8452ea532785c8b4a7777310c1e3a9f1a41673dac80bcd272,0f1f0f1f0f17070f,True,
00467.jpg,训练集/00467.jpg,有漂浮物,467,file_block_0004,f59628b866e874d7bcff9f9388b6018b71374bf23bae2e4cd1fbe4ba8ace4643,0f1f0f1f1f17170f,True,
00468.jpg,训练集/00468.jpg,有漂浮物,468,file_block_0004,5312d11e9c60bed2ab7f00ffe601ae7405605db51526ed0d891925dd882afd19,0f1f0f1f1917170f,True,
00469.jpg,训练集/00469.jpg,有漂浮物,469,file_block_0004,c2527a2b830b0a942a0d3b26d8f5b5040ca36f627a35fd2de21a4cd799730710,050f0f0f0717170f,True,
00470.jpg,训练集/00470.jpg,有漂浮物,470,file_block_0004,5e4c02b94418328760601def26bb5daa6b761d265c415f08cc17f7c3e733f3d5,251f0f1f0f17170f,True,
00471.jpg,训练集/00471.jpg,有漂浮物,471,file_block_0004,ef29eb0802c36b6620b74c6fc8b26545d06f91793680522264707e714c97be71,270f1f1f0717170f,True,
00472.jpg,训练集/00472.jpg,有漂浮物,472,file_block_0004,8e6fe5b012ddcb4820b0f68cc1296aa6909e825a91ebcee610d26a6f016d220d,2f0f0f1f1f17170f,True,
00473.jpg,训练集/00473.jpg,有漂浮物,473,file_block_0004,f68ad9fa8df9582321e8e06ec68e530350dea2e1e572b0ceb6bffb7dbd71d07f,2f0f0f1f0f17070f,True,
00474.jpg,训练集/00474.jpg,有漂浮物,474,file_block_0004,b11313f13a5be5c0ad40b4ddc50a4729ac231826f4a91174946079acc73c5d0e,2f0f1f1f0717170f,True,
00475.jpg,训练集/00475.jpg,有漂浮物,475,file_block_0004,a11bd157f03c98e3e4b81e32e2cc3efaed3a28d3daf3ad742d9728cab67f0859,3f3f0f0f0f16160f,True,
00476.jpg,训练集/00476.jpg,有漂浮物,476,file_block_0004,1a7706a8fad759963c73304ead6d6787907e410619fc9e1c08ac3a0c098bd046,270f0f1f1f17060f,True,
00477.jpg,训练集/00477.jpg,有漂浮物,477,file_block_0004,3657592d15d1e2b5dcb8faf25415bd7b96ff04e7af5781f2b2e9c9d057d2cad5,373f0f1f0e16060b,True,
00478.jpg,训练集/00478.jpg,有漂浮物,478,file_block_0004,0eb2ee0679c23d19e794052bf2d6331edd3c123fc3b57f872e25e542f1bcc224,3f3f0f0f0f17170f,True,
00479.jpg,训练集/00479.jpg,有漂浮物,479,file_block_0004,674395f5bd48f6b5f9d2a061faea68c992a33d51bc53ccba0ee1ed1a63b91cde,272f0f1f0f171703,True,
00480.jpg,训练集/00480.jpg,有漂浮物,480,file_block_0004,c58638a0631b659c8c841aeb25ca5d44229948fc6c7ba4afca9f8f6df2a0d714,270f1f1f0717170f,True,
00481.jpg,训练集/00481.jpg,有漂浮物,481,file_block_0004,e44d16676b648c7d4df3e1f7737ddb4facb665e7c6cb36a7d0cd28d89cb53839,2f0f0f1f17171f0f,True,
00482.jpg,训练集/00482.jpg,有漂浮物,482,file_block_0004,210f6582d00b43c5b0429dfef55001bdf4918c1d0ddb0051700ad647e8a26119,270f0f1f0717170f,True,
00483.jpg,训练集/00483.jpg,有漂浮物,483,file_block_0004,b4e234f107127e4342248eb9984c36432cf22b34d684b25db664f43acbf058fb,270f1f1f1f17170f,True,
00484.jpg,训练集/00484.jpg,有漂浮物,484,file_block_0004,f3598cecfd1f79c2280f9f36f448ee098a693193cdd7432becc883ef44c20b2a,2f1f0f1f1f1e1f0f,True,
00485.jpg,训练集/00485.jpg,有漂浮物,485,file_block_0004,ddf018e1d1e841634d3abbd8648162dbfce300deabb9e38776dafc75a8bf1be8,050f1f1f0717170f,True,
00486.jpg,训练集/00486.jpg,有漂浮物,486,file_block_0004,616bc6090f1f8af714141485e30adea0f7a5276909102c77af032687295f5e0e,050f1f1f0717170f,True,
00487.jpg,训练集/00487.jpg,有漂浮物,487,file_block_0004,3467f99dae85dbab810911e464ee14b2b383b70b4a1415f8e3e23d25d6ae6d89,050f1f0f0717170e,True,
00488.jpg,训练集/00488.jpg,有漂浮物,488,file_block_0004,8a49cf097f9a984acfc199db33880f343c73d3743978be01d7d00219ed8dde6c,050f0f0f0f17170f,True,
00489.jpg,训练集/00489.jpg,有漂浮物,489,file_block_0004,1d25a6ea3911811f07a6550b73e8c1f18f4fe60b40b69982f1d145c1667c49c4,2d1f8f0f0f170f1f,True,
00490.jpg,训练集/00490.jpg,有漂浮物,490,file_block_0004,7d8aaf882f40b8165e867549f939de434e35bb36d7947f080094effa2c7cd2bb,2d1f070f0f171f0b,True,
00491.jpg,训练集/00491.jpg,有漂浮物,491,file_block_0004,017f0338dc89c332f5427fa77c1d28049e10042bbf0524d383bad2b4d4da4ed1,3d1f0f0f0f170f0b,True,
00492.jpg,训练集/00492.jpg,有漂浮物,492,file_block_0004,3a2d854b0d4efddd3e390b3a8112ec71ac45b103e07d9cdf55ce4bdba55942af,3f1f0f1f17171f0f,True,
00493.jpg,训练集/00493.jpg,有漂浮物,493,file_block_0004,a261e47f0e632ab46281267e28296eafc5b4826ab224e36b466f72b7344ab45e,3f1f0f1f1f17170f,True,
00494.jpg,训练集/00494.jpg,有漂浮物,494,file_block_0004,f5d229ba91ec60bc0fe0bf8f01bfe6e89e18f93e97473b9bdcb334af94911c61,30601c1f0f071337,True,
00495.jpg,训练集/00495.jpg,有漂浮物,495,file_block_0004,45e33935e95a02e65ec64eb51ae72ed2124e5bd21f4fc19d7eb5a36de4d73ccd,3e6f1f0f0707074f,True,
00496.jpg,训练集/00496.jpg,有漂浮物,496,file_block_0004,0b066c09b1b19b0096927c202f325cbf8e0b326d278e6ad2cbc41f942fab9346,838383c141012393,True,
00497.jpg,训练集/00497.jpg,有漂浮物,497,file_block_0004,d71ddfc298d56ae3ca603e9c8c22756e500a40e2ed8a11235b110c7dbec407d7,0601030301002101,True,
00498.jpg,训练集/00498.jpg,有漂浮物,498,file_block_0004,6d9a25a7763400ee4aeeb896d06cf8873630c56a7e99a3e5c895d2c499b6c417,030303131b0ccfc7,True,
00499.jpg,训练集/00499.jpg,有漂浮物,499,file_block_0004,9a22c7aeebf4fbbf13e39ceb6c79392f20fa1f1f30d2bf207ac52aa398e72396,8101036141000181,True,
00500.jpg,训练集/00500.jpg,有漂浮物,500,file_block_0004,5ac2549a7b0dbb8ba2b3bf44b020631aa22f76f9f3ed5514b93f27d1721c5507,0f07430d0d1d8f8f,True,
00501.jpg,训练集/00501.jpg,有漂浮物,501,file_block_0004,2e3cea7972e1ca613fdc07ce701be5048b4096b43c76f19b3ad29a5c3c6f4543,0f07030000808081,True,
00502.jpg,训练集/00502.jpg,有漂浮物,502,file_block_0004,7814244a4d08af375ba47fa52ab7938c140ac94421e6b226a44713f0b56a15ef,0f07050206878c8e,True,
00503.jpg,训练集/00503.jpg,有漂浮物,503,file_block_0004,a811feab5e12999f8d20cdeff87ed51b31aa3c796c9df90a3b15eb2fbf09d17c,070743414020928a,True,
00504.jpg,训练集/00504.jpg,有漂浮物,504,file_block_0004,13353cb270fd788ad066ade13a42d699cb05e01765cdc90105c4d480c29f983f,07070703038f8fe3,True,
00505.jpg,训练集/00505.jpg,有漂浮物,505,file_block_0004,37a204fae13f9f428b300a802a20141d3803b8df3ebc536d151606fcd4002ea4,0f070789888486c3,True,
00506.jpg,训练集/00506.jpg,有漂浮物,506,file_block_0004,18398d1553379c57f0fa1e2a8359b404a998dadc3d13db9f85c59840886a061e,0f07050c18899999,True,
00507.jpg,训练集/00507.jpg,有漂浮物,507,file_block_0004,0f71c1c1f0653ff52de3226ef0842daf05cd30b1595782425a801f369b762de0,0f0f0f0d0c0c0e8f,True,
00508.jpg,训练集/00508.jpg,有漂浮物,508,file_block_0004,cbc4cd7185c0fc8ac87a3d64f41dd382318e265b37d7c3dd9df11a80b948efa8,0f07070f1e1f1f4f,True,
00509.jpg,训练集/00509.jpg,有漂浮物,509,file_block_0004,c6460c578cb4ab12e8af18267d83f912ca902d11f72e6a195a87cee387ca4a34,0f0f070f0e0f0797,True,
00510.jpg,训练集/00510.jpg,有漂浮物,510,file_block_0004,8b8cd713d6aa81f8b47971123e1f4c9e5ed4721a9f2dfe286dfc34771a49fb49,0f0f0f1c1e3f3f5f,True,
00511.jpg,训练集/00511.jpg,有漂浮物,511,file_block_0004,3026f5c7eed1641a4206d7e899239f7d5a87fe3c0acb42ddfce9d07e8a5086a4,0f0f4f4f0f2f2f5f,True,
