filename,relative_path,split,label,frame_id,sequence_id,sequence_id_method,width,height,declared_width,declared_height,sha256,difference_hash,image_ok,size_mismatch,duplicate_group,training_use,training_exclusion_reason,review_status
01637.jpg,初赛测试集/01637.jpg,test,,1637,file_block_0004,filename_contiguous_block_provisional,1920,1080,,,c566b6d4162dd6614bd791b383bd8633a1d0068e189eebaa1eef59d969e16758,242c1f0f0e070707,True,False,,,,unlabeled
01638.jpg,初赛测试集/01638.jpg,test,,1638,file_block_0004,filename_contiguous_block_provisional,1920,1080,,,f3abfbc21b1c8d716ecf332eed65a5c0aaa96ea546554dadcb1d5bbc8cb7ae2c,7f5fcf0f0f3f1f1f,True,False,,,,unlabeled
01639.jpg,初赛测试集/01639.jpg,test,,1639,file_block_0004,filename_contiguous_block_provisional,1920,1080,,,2fdeb561dad49911b5ff0cf64f4a38cae88d73503a0cbd8d2d21fd94cfcd5df1,1f9f8fcf5f7f7f3f,True,False,,,,unlabeled
01640.jpg,初赛测试集/01640.jpg,test,,1640,file_block_0004,filename_contiguous_block_provisional,2560,1440,,,850575c4224da7aeea92638097567dce6280db00a560d7efd7c73bc43b800bdf,a0841938808080c1,True,False,,,,unlabeled
01641.jpg,初赛测试集/01641.jpg,test,,1641,file_block_0004,filename_contiguous_block_provisional,1920,1080,,,33fdb10cfc6eb80906edee4ef2a06310085b04e41eb4efb885e7e2cf2ef5a24a,77160e0c0f0f0303,True,False,,,,unlabeled
01642.jpg,初赛测试集/01642.jpg,test,,1642,file_block_0004,filename_contiguous_block_provisional,1920,1080,,,a6645b67aa1e863f7b9cbf6191f572e94f960d6694dd240f72ac73c51ce8e29c,5e1e0f0f0f070f01,True,False,,,,unlabeled
01643.jpg,初赛测试集/01643.jpg,test,,1643,file_block_0004,filename_contiguous_block_provisional,1920,1080,,,c284a1fa165384bae37fea4e1ce32a811d9790538625cc94f6da0ff1dbe7d883,0f01000f0b01090f,True,False,,,,unlabeled
01644.jpg,初赛测试集/01644.jpg,test,,1644,file_block_0004,filename_contiguous_block_provisional,1920,1080,,,a17597a12d8ec3b0b9b87a5d12d8aa63d625a8a81f10867fcc9b68bd0c1e9056,98999d876d6f6dec,True,False,,,,unlabeled
01645.jpg,初赛测试集/01645.jpg,test,,1645,file_block_0004,filename_contiguous_block_provisional,1920,1080,,,edc4d6fcc509269c101eaf7e191bd4396f63709ab20eb83a06e0db3b27c923a6,dccfcd4f6d67676c,True,False,,,,unlabeled
01646.jpg,初赛测试集/01646.jpg,test,,1646,file_block_0004,filename_contiguous_block_provisional,1920,1080,,,df8162564c261a8ebf607a13ff4ff52b23c75877c7def6d8407119db248f6fd7,981995a76d6ccf8d,True,False,,,,unlabeled
01647.jpg,初赛测试集/01647.jpg,test,,1647,file_block_0004,filename_contiguous_block_provisional,1920,1080,,,5b0e4af72f5bab39a24fab0c11afe8070db3d7bdbb3facc9fbd9b6194075a503,dccfcd4f6d67676d,True,False,,,,unlabeled
01648.jpg,初赛测试集/01648.jpg,test,,1648,file_block_0004,filename_contiguous_block_provisional,1920,1080,,,ae2dd05295cd79716eb8ecd5172c9467fe6ee72f0e2ec40d73d0641dad32fab7,ba393d2f6d6ead3d,True,False,,,,unlabeled
02151.jpg,初赛测试集/02151.jpg,test,,2151,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,f058235fee5bff2ca8bafa88c2303c84a3777c0c91958848f1028024f4aed58b,0c000347db93b15d,True,False,,,,unlabeled
02152.jpg,初赛测试集/02152.jpg,test,,2152,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,f3668761e85370007f4baa820402e382ae13b8677e0c15b97a31560a8e0239e0,0c0003075311b15d,True,False,,,,unlabeled
02153.jpg,初赛测试集/02153.jpg,test,,2153,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,1eebbef25929faee124712a1deed0422141649cfda7717ede10239c6367ccfb6,0c000747d393b15d,True,False,,,,unlabeled
02154.jpg,初赛测试集/02154.jpg,test,,2154,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,3a9f108a7038ce0d24942beaab669a6660600d32347ebad1bcc3fea32683813e,a9810bcb8391b15c,True,False,,,,unlabeled
02155.jpg,初赛测试集/02155.jpg,test,,2155,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,27310acbe71752b064690fe2041df897e3e42af64ce36107f0040c80a435e3bd,08000fcf9391b14c,True,False,,,,unlabeled
02156.jpg,初赛测试集/02156.jpg,test,,2156,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,178e9f024c7b167fad613fa4c86e49d53ed6047f8137711edd45ffc70dc59b0f,a0800b4b5391b15d,True,False,,,,unlabeled
02157.jpg,初赛测试集/02157.jpg,test,,2157,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,ec6632da34aa00b4a3cd4a2b4a305aa450e766597fdae94cca23daa5cd70b47c,0c0bdb0e1f562e26,True,False,,,,unlabeled
02158.jpg,初赛测试集/02158.jpg,test,,2158,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,f5953ae1a29cbb767b9c292b51754a8a1f71e9132afdfb9ee2f67f01e9470c23,8c0b4b071e09aa0e,True,False,,,,unlabeled
02159.jpg,初赛测试集/02159.jpg,test,,2159,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,e436a0ae2ffc5806f9ab817486de7389e71c1d0cdc2d5345afd3f624fc78b2e6,8c0bc9051e09a30f,True,False,,,,unlabeled
02160.jpg,初赛测试集/02160.jpg,test,,2160,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,5dcce1fe0c3bc926737d85315f5009fc4ce7f1f268c9b87fb102b07f929a2011,8c0b63051409ab0f,True,False,,,,unlabeled
02161.jpg,初赛测试集/02161.jpg,test,,2161,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,d258b817ace13e567fe7bb960c4a0cdb0ca99bd7e547a60a81b4f8318582cce7,9e0f6f0f1e472606,True,False,,,,unlabeled
02162.jpg,初赛测试集/02162.jpg,test,,2162,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,cf8d5208a6537175ec26fe558f405911d3dc8f5d3799ff1898f46e3d926525cf,9e1f6f0f5f470606,True,False,,,,unlabeled
02163.jpg,初赛测试集/02163.jpg,test,,2163,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,271e8ca5d774ee242734f912001ce1e3ef4db2d18557bb7102c5b7d20ced7758,26b22113064d8d1a,True,False,,,,unlabeled
02164.jpg,初赛测试集/02164.jpg,test,,2164,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,9faf06446deee28b7e6251b28f18c0af1cf721842c2be1be7039fafa55bc21bb,46b23333174d8f9a,True,False,,,,unlabeled
02165.jpg,初赛测试集/02165.jpg,test,,2165,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,f20ea84c9ab28a6f156f483064aa4c01d1d3e2ae9fe61bc51a6067ede878ef84,46b23113174d8f9a,True,False,,,,unlabeled
02166.jpg,初赛测试集/02166.jpg,test,,2166,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,1d7715c90068016f45dfa4de219ab6cae70d98f01b23cf566b397113f764e0c9,13323337176d8f9a,True,False,,,,unlabeled
02167.jpg,初赛测试集/02167.jpg,test,,2167,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,66177c9e3396b34f68b31acbe76f947c29db344e6ea264784085c798375e5ee8,46b2b113076d8d99,True,False,,,,unlabeled
02168.jpg,初赛测试集/02168.jpg,test,,2168,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,e6c0ced7dea147d8ca564016a95ad7e5042111a64f0219abe7bf0a0b41d71376,0311232307878f8a,True,False,,,,unlabeled
02169.jpg,初赛测试集/02169.jpg,test,,2169,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,7e2096d0c243cb312515231b58a96e6773d857a50b52d45bb87c08e9173eda14,4632b383070d1f1a,True,False,,,,unlabeled
02170.jpg,初赛测试集/02170.jpg,test,,2170,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,6c4add92dfedd22ed23875c319f1833e02479c11f845838df7ce031d282a03d7,8c8c8d0f890d24a6,True,False,,,,unlabeled
02171.jpg,初赛测试集/02171.jpg,test,,2171,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,9726cb9fb3162ca3bfb27639a89b05f59fed9dae053a22c7ade863847a682db8,c48c8c0c8d0c0484,True,False,,,,unlabeled
02172.jpg,初赛测试集/02172.jpg,test,,2172,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,b87f3c92d728097c28c2265555b57ab8d14df8f2c6008f67baff3c954862cde0,8c8cad4b09492424,True,False,,,,unlabeled
02173.jpg,初赛测试集/02173.jpg,test,,2173,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,67e826d62d72aaf8b6262526d378b9ed57c7b49241cf1357cfca6d919ff41c0b,0c8c919199498ccc,True,False,,,,unlabeled
02174.jpg,初赛测试集/02174.jpg,test,,2174,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,d1413f078323c95c67e41246df81d49dfe0794c126e00cd956aa9d9416a31d98,cc8c848f894d8484,True,False,,,,unlabeled
02175.jpg,初赛测试集/02175.jpg,test,,2175,file_block_0005,filename_contiguous_block_provisional,1088,613,,,af659369dd6362b1b8699af2db1fc765de508c6e108c3f6886c3168a9fdfc1a7,7373337151861469,True,False,dup_0003,,,unlabeled
02176.jpg,初赛测试集/02176.jpg,test,,2176,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,4b0aa245d791e6720b42eb17df81137539b75b02e357bab952738f75ac04b6a6,c82ca3c3dafcfce8,True,False,,,,unlabeled
02177.jpg,初赛测试集/02177.jpg,test,,2177,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,7590ca509f25736ae4f6b767e95d7bcd60b852a8558e1c02a5a6cabce2ad2661,c828e3c3fef6fcea,True,False,,,,unlabeled
02178.jpg,初赛测试集/02178.jpg,test,,2178,file_block_0005,filename_contiguous_block_provisional,2560,1440,,,06bee0e428492faaf894096a9189cceb2ec43d61b8f8b3cbe3632ec1650dc807,efc7f303093bf7f6,True,False,,,,unlabeled
02179.jpg,初赛测试集/02179.jpg,test,,2179,file_block_0005,filename_contiguous_block_provisional,2688,1520,,,c05f8f40f62276093fc6051f98b33cdda0af5118c4767703aa590bad02b94361,0f87f3031b3f3fbe,True,False,,,,unlabeled
02180.jpg,初赛测试集/02180.jpg,test,,2180,file_block_0005,filename_contiguous_block_provisional,2688,1520,,,b6a7133ce2fc8d628960d6e449c5e8d1e6bcd536f47fe965ff333a4aec1529cd,6fc7f3039313a776,True,False,,,,unlabeled
02181.jpg,初赛测试集/02181.jpg,test,,2181,file_block_0005,filename_contiguous_block_provisional,2688,1520,,,190bfadc21ed2450290917cf5eb30c7be25fddfaa61b29679bf5e2cf0363fe80,4f47f30305279fbe,True,False,,,,unlabeled
02182.jpg,初赛测试集/02182.jpg,test,,2182,file_block_0005,filename_contiguous_block_provisional,2688,1520,,,42daa4a3dd8728d9cce5dbde2db9d55289d7db7c4fad75339f7369b9a9483e82,0fc7f303092727be,True,False,,,,unlabeled
02183.jpg,初赛测试集/02183.jpg,test,,2183,file_block_0005,filename_contiguous_block_provisional,2560,1440,,,be4925a4d632b3a31f3c0dedb5a7ea94e8d0a61c8b70cf344dd73d851847435c,0f13cfef0f878503,True,False,,,,unlabeled
02184.jpg,初赛测试集/02184.jpg,test,,2184,file_block_0005,filename_contiguous_block_provisional,2560,1440,,,90df5988f834b6c89b79e0b697e2a2ce96fb19abebd1768a7e68a7af6b35c717,1f13dfef0f8f0703,True,False,,,,unlabeled
02185.jpg,初赛测试集/02185.jpg,test,,2185,file_block_0005,filename_contiguous_block_provisional,2560,1440,,,04085adcf568b84a178756968fe36696c529986d913fc85ad1ab651cb940b5f4,3f2fcfcd7ff7f3f2,True,False,,,,unlabeled
02186.jpg,初赛测试集/02186.jpg,test,,2186,file_block_0005,filename_contiguous_block_provisional,2560,1440,,,d7694c8f289ca58ee01ff89da3b86f4562fe379ccc72a20dd807d3fff31c90a9,2547c7cd14238319,True,False,,,,unlabeled
02187.jpg,初赛测试集/02187.jpg,test,,2187,file_block_0005,filename_contiguous_block_provisional,2560,1440,,,9e8eb3f0cd55a477f4cb20bf18f178b6582983582efd3286b66b44f7a457fa45,0f07454907071306,True,False,,,,unlabeled
02188.jpg,初赛测试集/02188.jpg,test,,2188,file_block_0005,filename_contiguous_block_provisional,2688,1520,,,6ff921c56ef074767ec035364bcc40a36f1ff346afca01dc87d1c8be5d0b60bd,03172322061a134b,True,False,,,,unlabeled
02189.jpg,初赛测试集/02189.jpg,test,,2189,file_block_0005,filename_contiguous_block_provisional,2688,1520,,,b86fab57da71d68cdd8e043201deb0857dd456eda7ce8ba3e0cbb53c5d1901fa,0f1723620413430b,True,False,,,,unlabeled
02190.jpg,初赛测试集/02190.jpg,test,,2190,file_block_0005,filename_contiguous_block_provisional,640,480,,,d684e9f4c2a537c3a629f20e3eea6602ea6ce3d01bf24b8cb820fe72ae889870,3d09892848c0c0ac,True,False,,,,unlabeled
02191.jpg,初赛测试集/02191.jpg,test,,2191,file_block_0005,filename_contiguous_block_provisional,3264,1840,,,23085cd59538edbc936964089660850911b481fdf76849d4543d6e76b95e731f,ffff2e6b5f7f3f1f,True,False,,,,unlabeled
02192.jpg,初赛测试集/02192.jpg,test,,2192,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,65cae40cc6c2ec4b8c5703ce18317a67c731fd2df29ad08923449576eed15d5d,93b4272e580d2da9,True,False,,,,unlabeled
02193.jpg,初赛测试集/02193.jpg,test,,2193,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,66e837c566d81fe07b8509742d1f82abf59191e7400dedcc78c36fd8859f8592,1a2a37ac0c0c0c2d,True,False,,,,unlabeled
02194.jpg,初赛测试集/02194.jpg,test,,2194,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,b9f16f95b3689ea90c37d991fc3cd8a4dd06fc895f130211c913bf1c01549ba8,d1d9fcdfe3a3d0cd,True,False,,,,unlabeled
02195.jpg,初赛测试集/02195.jpg,test,,2195,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,ed61e12666f39ea280312db33e7a421ec098038b9ff138fb95e1253e74133437,c3c3decfe3e1d8ce,True,False,,,,unlabeled
02196.jpg,初赛测试集/02196.jpg,test,,2196,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,08de6ea7f9f10c9fd176c6346f432c12014e06b782d70fcf03eb02e461f62ddb,9cb77f7f0800a392,True,False,,,,unlabeled
02197.jpg,初赛测试集/02197.jpg,test,,2197,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,04b66169c11351bb6124b9bdcfbf7a58f26479cf0971730e76d5ab6fff4c7725,1f1f7f7f0f078392,True,False,,,,unlabeled
02198.jpg,初赛测试集/02198.jpg,test,,2198,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,7bea7a7d8a3fc504305666406930e671fdedead88f7351e4a6ee11fa62a4b35a,173d7f7f5b129280,True,False,,,,unlabeled
02199.jpg,初赛测试集/02199.jpg,test,,2199,file_block_0005,filename_contiguous_block_provisional,667,500,,,7d5f8bfa2712b892391e69297b370ae950a1bcb8b09ea2d197f50374f35bc62d,061e318010c44870,True,False,,,,unlabeled
02200.jpg,初赛测试集/02200.jpg,test,,2200,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,7e73857b295d4a16926cb3517b1303ed19dfc48020da327aa4dc9c5921ab2477,86e6f65ecf67773b,True,False,,,,unlabeled
02201.jpg,初赛测试集/02201.jpg,test,,2201,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,1c211053b509c8fdf81ed67256eab7a3a5ebc8a0dc07d9b245187196c3d101ab,a6e7775f4d67771b,True,False,,,,unlabeled
02202.jpg,初赛测试集/02202.jpg,test,,2202,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,bab5019d343f28535accb9460a0108246625b4cf57ff9268bf1382ed6504b519,86e7f65ec567772b,True,False,,,,unlabeled
02203.jpg,初赛测试集/02203.jpg,test,,2203,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,faadf40f8cb369bbe872b559fa46724befb3da2a2e87ec424880e4d45fa9bd81,86a7f44ec767771b,True,False,,,,unlabeled
02204.jpg,初赛测试集/02204.jpg,test,,2204,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,c8048b928fb25e711685f24ab8badec073bd2dc9838eb1fec09b79cff076abee,86e7f75fc767773b,True,False,,,,unlabeled
02205.jpg,初赛测试集/02205.jpg,test,,2205,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,7daf85dddc19a7d4f39a55b720adefef649e7d5712dd5ff6a7ae475c277b146a,86e7f55ec767373b,True,False,,,,unlabeled
02206.jpg,初赛测试集/02206.jpg,test,,2206,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,2712f812b33feb620101277025f39277162fb49dc91543135c4ab880ec9f0b51,86a7f54ec567771b,True,False,,,,unlabeled
02207.jpg,初赛测试集/02207.jpg,test,,2207,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,9c07f6f1d69bde7c97d7e50074b46e8524a8b0efd0c9d13761bc0f7962e2a306,a7a7f74ec5ef731b,True,False,,,,unlabeled
02208.jpg,初赛测试集/02208.jpg,test,,2208,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,27fdc7a0daaf4873a50a11ef3781a330517e1494551180a4e49b41fbf6858f55,f7a7f74fc5ef737f,True,False,,,,unlabeled
02209.jpg,初赛测试集/02209.jpg,test,,2209,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,128986ddf12bd9f2507432cd918b8f8c288cc2d429720ce7f5c090cb0ecf52c8,fffff9861f3f0f8c,True,False,,,,unlabeled
02210.jpg,初赛测试集/02210.jpg,test,,2210,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,b82ceb8d76ae8c7a613f4edf1e7360d3b4ccaf385fde786bf583be41cb15672c,3e3bd0023e332788,True,False,,,,unlabeled
02211.jpg,初赛测试集/02211.jpg,test,,2211,file_block_0005,filename_contiguous_block_provisional,2560,1440,,,9e79a82d007f8983f500f7988a9dd9a1dbc7454407c52749247ede834126bfe3,060003031feecac0,True,False,,,,unlabeled
02212.jpg,初赛测试集/02212.jpg,test,,2212,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,1ba3d6b348fea1944e1459a7ab8b883e2398b4436dfe190c47c9e04bef0f884c,e2e1e1d3d2c2c6cc,True,False,,,,unlabeled
02213.jpg,初赛测试集/02213.jpg,test,,2213,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,892f9c7ab4b1eb64c8111cf8fccd7b65b8f8e46573dc5645b03dbf89fbf005d4,e2e1e1d3d2c2c686,True,False,,,,unlabeled
02214.jpg,初赛测试集/02214.jpg,test,,2214,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,f8edd7fb08c6b6f77469cf2dc5ffe6ae87da2383a8376b658cb86624d2ac7c10,e1e1d1c3c3c6c7c6,True,False,,,,unlabeled
02215.jpg,初赛测试集/02215.jpg,test,,2215,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,17c874160c07cd4a1d154b593e85a744d7a75ed29dd035968d7731f4994ecb6f,4a1a9c150c8888d4,True,False,,,,unlabeled
02216.jpg,初赛测试集/02216.jpg,test,,2216,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,c277260d14fa542e1966dddc15bb9719ee4ede453ed321b1cf4abdc3ddadf34b,ca1a94170c888bd4,True,False,,,,unlabeled
02217.jpg,初赛测试集/02217.jpg,test,,2217,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,dd81bfe68882f2513e19510af40095e378d8e91fdee208ff50066efd557844fe,4a5a88080c0c88d2,True,False,,,,unlabeled
02218.jpg,初赛测试集/02218.jpg,test,,2218,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,576f6f7e1679fe394057c23919522bae3169cac1f24c417fc8de935eb3d43943,ca5a88090c0c88d0,True,False,,,,unlabeled
02219.jpg,初赛测试集/02219.jpg,test,,2219,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,880b9c3626fb56597b66a0f7f36358eeb4562bc21da70825d2a2ddfb49fa7117,ca5a890b08088893,True,False,,,,unlabeled
02220.jpg,初赛测试集/02220.jpg,test,,2220,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,150f31777392395836465c1c1aed44f044a6c3c7ec3d3d697e88234a72ab3842,dada960708aaa294,True,False,,,,unlabeled
02221.jpg,初赛测试集/02221.jpg,test,,2221,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,f28a7edf97bc13bb1aebfa426fbd07b437768852e6a32a0421cb7c30210fc678,ca5e8c050c0c88d0,True,False,,,,unlabeled
02222.jpg,初赛测试集/02222.jpg,test,,2222,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,31ca45aff1d8f850c4593e418327c38458f269bafb38721454c55eed51c47d00,cada940708888a94,True,False,,,,unlabeled
02223.jpg,初赛测试集/02223.jpg,test,,2223,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,3794fbb24756b898ba30e20879cd981cf7bb5658dc4729f03f5f9ca5ec0d8644,cad28d050c0c88d3,True,False,,,,unlabeled
02224.jpg,初赛测试集/02224.jpg,test,,2224,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,e6c9ae16a3845eb8f4c1706542467f0a16f4ea224e699fdfab61714b36c2f39d,cada8d050c088895,True,False,,,,unlabeled
02225.jpg,初赛测试集/02225.jpg,test,,2225,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,3ef3e9243c6b17646c0223bed8276edd24b566908db6a9bc9ffa51e6f21dd6fd,da9a96070aaaa294,True,False,,,,unlabeled
02226.jpg,初赛测试集/02226.jpg,test,,2226,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,e15d5e5e7a8eac94f1eaa3ad5762fc6e67f406f1469be554fb2ced46c9f9c070,ca5a94070a8a8892,True,False,,,,unlabeled
02227.jpg,初赛测试集/02227.jpg,test,,2227,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,eccd1bf8b99fb33fa9b2ac59b5b21f844bcec41b6fcaf92304b2e80f05b921d9,cada042200b28896,True,False,,,,unlabeled
02228.jpg,初赛测试集/02228.jpg,test,,2228,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,74805cc2a93c1a683c5267db365fa51867d4782b366dea8e4972951654d82fee,dad2162700ba8896,True,False,,,,unlabeled
02229.jpg,初赛测试集/02229.jpg,test,,2229,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,8984ea6436f0ccbea4be8aacdab4eb497a6587aaa40895baf5cd547f9fa33e57,4a4a8808080c89c1,True,False,,,,unlabeled
02230.jpg,初赛测试集/02230.jpg,test,,2230,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,6256e32a8a761badf08efaa52cf4cafdf21f2bd5a59a8003604bf74b658eb65b,ca128d070b098995,True,False,,,,unlabeled
02231.jpg,初赛测试集/02231.jpg,test,,2231,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,fc26acadd22bb3e0b71dcb79fd213e5015de4c17fb2c90f13fd935ff2523527a,dada96060aa2a294,True,False,,,,unlabeled
02232.jpg,初赛测试集/02232.jpg,test,,2232,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,2611451e3f57e1482d3f353d2b70c25bc8afb79e5925b62215761a8a8133e4ca,da1a960b0a8a8b94,True,False,,,,unlabeled
02233.jpg,初赛测试集/02233.jpg,test,,2233,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,202eb38e53c89f29393fde49edc9f50f3af69803fb5eb496236b76c3072a43cc,da5a960a0aa2a294,True,False,,,,unlabeled
02234.jpg,初赛测试集/02234.jpg,test,,2234,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,ce35d3de2941bdda3a72d69dbcf1dd548f449e715fe5f02cc2818e663b3d92e1,ca1a840708028294,True,False,,,,unlabeled
02235.jpg,初赛测试集/02235.jpg,test,,2235,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,e924b3be08f57612461f2646028681462025104d2e694e51ccf4b3a7096b79e3,da1a96060aa2a294,True,False,,,,unlabeled
02236.jpg,初赛测试集/02236.jpg,test,,2236,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,d69e8cdc6f9bbe2d18b2e7e5afdb3fce9212ae5bc70a0f3ad5d3b21ed1b1bf03,da1a960608828394,True,False,,,,unlabeled
02237.jpg,初赛测试集/02237.jpg,test,,2237,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,bad308e195837bc3e8bf03a932b176d8ab979bce18e4bf04bc3a8db6c512d2d1,ca1a940608828b84,True,False,,,,unlabeled
02238.jpg,初赛测试集/02238.jpg,test,,2238,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,840286dab146f7dc15ab4586204e42d8259b77da598b59235ca8f23a0a7d751e,da1a8c04080a8a80,True,False,,,,unlabeled
02239.jpg,初赛测试集/02239.jpg,test,,2239,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,7ee996f5ae9a585016b9efb19652be7f4a3654c8a11f3eaaa9f6fe2be270ebaf,521288040c068380,True,False,,,,unlabeled
02240.jpg,初赛测试集/02240.jpg,test,,2240,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,9d89a517366e882865af75da53ca8d465ac22d731357b1cbefeef7ead739e935,da1a96160c868392,True,False,,,,unlabeled
02241.jpg,初赛测试集/02241.jpg,test,,2241,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,46c6cef39f957af380cdcc43c3263274a6f3d4b5d0bc006573fe37795122e834,da1a96040c848396,True,False,,,,unlabeled
02242.jpg,初赛测试集/02242.jpg,test,,2242,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,7c281ad1efb68624828f50a1be3bfbc7a36e68c9e231be16e161f8d864e4ffcf,da1a96030c818381,True,False,,,,unlabeled
02243.jpg,初赛测试集/02243.jpg,test,,2243,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,6ab6d2b51fc8a19b1eb01c872d473a8ef7340a4f683bfcb14f93093725e5da89,4a1a96050c028384,True,False,,,,unlabeled
02244.jpg,初赛测试集/02244.jpg,test,,2244,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,9dba0f0f144826cc1a3f66218b3e613ff8aed2d752b980d4c4a9c2484a16bdec,5a1a96030c898381,True,False,,,,unlabeled
02245.jpg,初赛测试集/02245.jpg,test,,2245,file_block_0005,filename_contiguous_block_provisional,3840,2160,,,4eb606e8656761ad850eebf4fe7f3b1948a0730168f1131e084a012ea0e63932,5a9296050c248790,True,False,,,,unlabeled
02246.jpg,初赛测试集/02246.jpg,test,,2246,file_block_0005,filename_contiguous_block_provisional,700,466,,,8f163a459577c371055c6d3e0cdf0f745f2772b82c07adfb3a9e346f3713b1e3,31231f3763130d04,True,False,,,,unlabeled
02247.jpg,初赛测试集/02247.jpg,test,,2247,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,04d419bd1c2737f2c07c0e6502409ac64a9f0eb8b4de54c8ad62bef62fdf5309,161709090d11071d,True,False,,,,unlabeled
02248.jpg,初赛测试集/02248.jpg,test,,2248,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,1cb123a2440c5827e2d8d954e1bdd2ed0b61399d9a6ac9f62741ff8f1beac4dc,161209091911071c,True,False,,,,unlabeled
02249.jpg,初赛测试集/02249.jpg,test,,2249,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,6fd2bed7c3083a8cf724ad98e5ab2031c20440acfadf6c1c1135467f9cf93b87,061609091911061d,True,False,,,,unlabeled
02250.jpg,初赛测试集/02250.jpg,test,,2250,file_block_0005,filename_contiguous_block_provisional,1920,1080,,,be7a4ea06afdb54dc16bd37886af0fb69dcce99c9aba6577bc2dcb85770c9b27,1ffbf9edc9c18719,True,False,,,,unlabeled
