filename,relative_path,label,group_id,group_mode,fold
00549.jpg,训练集/00549.jpg,有漂浮物,dup_near_0304,duplicate_near,1
00550.jpg,训练集/00550.jpg,有漂浮物,dup_near_0305,duplicate_near,3
00551.jpg,训练集/00551.jpg,有漂浮物,dup_near_0306,duplicate_near,2
00552.jpg,训练集/00552.jpg,有漂浮物,dup_near_0307,duplicate_near,3
00553.jpg,训练集/00553.jpg,有漂浮物,dup_near_0308,duplicate_near,0
00554.jpg,训练集/00554.jpg,有漂浮物,dup_near_0309,duplicate_near,1
00555.jpg,训练集/00555.jpg,有漂浮物,dup_near_0310,duplicate_near,2
00556.jpg,训练集/00556.jpg,有漂浮物,dup_near_0311,duplicate_near,3
00557.jpg,训练集/00557.jpg,有漂浮物,dup_near_0312,duplicate_near,0
00558.jpg,训练集/00558.jpg,有漂浮物,dup_near_0313,duplicate_near,0
00559.jpg,训练集/00559.jpg,有漂浮物,dup_near_0314,duplicate_near,1
00560.jpg,训练集/00560.jpg,有漂浮物,dup_near_0314,duplicate_near,1
00561.jpg,训练集/00561.jpg,有漂浮物,dup_near_0315,duplicate_near,2
00562.jpg,训练集/00562.jpg,有漂浮物,dup_near_0316,duplicate_near,3
00563.jpg,训练集/00563.jpg,有漂浮物,dup_near_0317,duplicate_near,0
00564.jpg,训练集/00564.jpg,有漂浮物,dup_near_0318,duplicate_near,1
00565.jpg,训练集/00565.jpg,有漂浮物,dup_near_0319,duplicate_near,2
00566.jpg,训练集/00566.jpg,有漂浮物,dup_near_0320,duplicate_near,3
00567.jpg,训练集/00567.jpg,有漂浮物,dup_near_0321,duplicate_near,0
00568.jpg,训练集/00568.jpg,有漂浮物,dup_near_0321,duplicate_near,0
00569.jpg,训练集/00569.jpg,有漂浮物,dup_near_0322,duplicate_near,1
00570.jpg,训练集/00570.jpg,有漂浮物,dup_near_0323,duplicate_near,2
00571.jpg,训练集/00571.jpg,有漂浮物,dup_near_0324,duplicate_near,3
00572.jpg,训练集/00572.jpg,有漂浮物,dup_near_0325,duplicate_near,0
00573.jpg,训练集/00573.jpg,有漂浮物,dup_near_0326,duplicate_near,1
00574.jpg,训练集/00574.jpg,有漂浮物,dup_near_0327,duplicate_near,2
00575.jpg,训练集/00575.jpg,有漂浮物,dup_near_0328,duplicate_near,3
00576.jpg,训练集/00576.jpg,有漂浮物,dup_near_0329,duplicate_near,0
00577.jpg,训练集/00577.jpg,有漂浮物,dup_near_0330,duplicate_near,1
00578.jpg,训练集/00578.jpg,有漂浮物,dup_near_0331,duplicate_near,1
00579.jpg,训练集/00579.jpg,有漂浮物,dup_near_0332,duplicate_near,2
00580.jpg,训练集/00580.jpg,有漂浮物,dup_near_0333,duplicate_near,1
00581.jpg,训练集/00581.jpg,有漂浮物,dup_near_0334,duplicate_near,3
00582.jpg,训练集/00582.jpg,有漂浮物,dup_near_0335,duplicate_near,0
00583.jpg,训练集/00583.jpg,有漂浮物,dup_near_0336,duplicate_near,1
00584.jpg,训练集/00584.jpg,有漂浮物,dup_near_0337,duplicate_near,2
00585.jpg,训练集/00585.jpg,有漂浮物,dup_near_0338,duplicate_near,3
00586.jpg,训练集/00586.jpg,有漂浮物,dup_near_0339,duplicate_near,0
00587.jpg,训练集/00587.jpg,有漂浮物,dup_near_0340,duplicate_near,0
00588.jpg,训练集/00588.jpg,有漂浮物,dup_near_0341,duplicate_near,1
00589.jpg,训练集/00589.jpg,有漂浮物,dup_near_0342,duplicate_near,2
00590.jpg,训练集/00590.jpg,有漂浮物,dup_near_0343,duplicate_near,3
00591.jpg,训练集/00591.jpg,有漂浮物,dup_near_0344,duplicate_near,0
00592.jpg,训练集/00592.jpg,有漂浮物,dup_near_0345,duplicate_near,0
00593.jpg,训练集/00593.jpg,有漂浮物,dup_near_0346,duplicate_near,1
00594.jpg,训练集/00594.jpg,有漂浮物,dup_near_0347,duplicate_near,2
00595.jpg,训练集/00595.jpg,有漂浮物,dup_near_0348,duplicate_near,3
00596.jpg,训练集/00596.jpg,有漂浮物,dup_near_0349,duplicate_near,0
00597.jpg,训练集/00597.jpg,有漂浮物,dup_near_0350,duplicate_near,1
00598.jpg,训练集/00598.jpg,有漂浮物,dup_near_0351,duplicate_near,2
00599.jpg,训练集/00599.jpg,有漂浮物,dup_near_0352,duplicate_near,3
00600.jpg,训练集/00600.jpg,有漂浮物,dup_near_0353,duplicate_near,0
00601.jpg,训练集/00601.jpg,有漂浮物,dup_near_0354,duplicate_near,1
00602.jpg,训练集/00602.jpg,有漂浮物,dup_near_0355,duplicate_near,2
00603.jpg,训练集/00603.jpg,有漂浮物,dup_near_0356,duplicate_near,2
00604.jpg,训练集/00604.jpg,有漂浮物,dup_near_0357,duplicate_near,3
00605.jpg,训练集/00605.jpg,有漂浮物,dup_near_0358,duplicate_near,0
00606.jpg,训练集/00606.jpg,有漂浮物,dup_near_0359,duplicate_near,1
00607.jpg,训练集/00607.jpg,有漂浮物,dup_near_0360,duplicate_near,2
00608.jpg,训练集/00608.jpg,有漂浮物,dup_near_0361,duplicate_near,3
00609.jpg,训练集/00609.jpg,有漂浮物,dup_near_0362,duplicate_near,0
00610.jpg,训练集/00610.jpg,有漂浮物,dup_near_0363,duplicate_near,1
00611.jpg,训练集/00611.jpg,有漂浮物,dup_near_0364,duplicate_near,2
00612.jpg,训练集/00612.jpg,有漂浮物,dup_near_0365,duplicate_near,3
00613.jpg,训练集/00613.jpg,有漂浮物,dup_near_0366,duplicate_near,0
00614.jpg,训练集/00614.jpg,有漂浮物,dup_near_0367,duplicate_near,1
00615.jpg,训练集/00615.jpg,有漂浮物,dup_near_0368,duplicate_near,1
00616.jpg,训练集/00616.jpg,有漂浮物,dup_near_0369,duplicate_near,2
00617.jpg,训练集/00617.jpg,有漂浮物,dup_near_0370,duplicate_near,3
00618.jpg,训练集/00618.jpg,有漂浮物,dup_near_0371,duplicate_near,0
00619.jpg,训练集/00619.jpg,有漂浮物,dup_near_0372,duplicate_near,1
00620.jpg,训练集/00620.jpg,有漂浮物,dup_near_0373,duplicate_near,2
00621.jpg,训练集/00621.jpg,有漂浮物,dup_near_0374,duplicate_near,3
00622.jpg,训练集/00622.jpg,有漂浮物,dup_near_0375,duplicate_near,3
00623.jpg,训练集/00623.jpg,有漂浮物,dup_near_0376,duplicate_near,1
00624.jpg,训练集/00624.jpg,有漂浮物,dup_near_0377,duplicate_near,0
00625.jpg,训练集/00625.jpg,有漂浮物,dup_near_0378,duplicate_near,1
00626.jpg,训练集/00626.jpg,有漂浮物,dup_near_0379,duplicate_near,2
00627.jpg,训练集/00627.jpg,有漂浮物,dup_near_0380,duplicate_near,3
00628.jpg,训练集/00628.jpg,有漂浮物,dup_near_0381,duplicate_near,0
00629.jpg,训练集/00629.jpg,有漂浮物,dup_near_0382,duplicate_near,1
00630.jpg,训练集/00630.jpg,有漂浮物,dup_near_0383,duplicate_near,2
00631.jpg,训练集/00631.jpg,有漂浮物,dup_near_0384,duplicate_near,2
00632.jpg,训练集/00632.jpg,有漂浮物,dup_near_0385,duplicate_near,3
00633.jpg,训练集/00633.jpg,有漂浮物,dup_near_0386,duplicate_near,0
00634.jpg,训练集/00634.jpg,有漂浮物,dup_near_0387,duplicate_near,1
00635.jpg,训练集/00635.jpg,有漂浮物,dup_near_0388,duplicate_near,2
00636.jpg,训练集/00636.jpg,有漂浮物,dup_near_0389,duplicate_near,3
00637.jpg,训练集/00637.jpg,有漂浮物,dup_near_0388,duplicate_near,2
00638.jpg,训练集/00638.jpg,有漂浮物,dup_near_0390,duplicate_near,3
00639.jpg,训练集/00639.jpg,有漂浮物,dup_near_0391,duplicate_near,0
00640.jpg,训练集/00640.jpg,有漂浮物,dup_near_0392,duplicate_near,1
00641.jpg,训练集/00641.jpg,有漂浮物,dup_near_0392,duplicate_near,1
00642.jpg,训练集/00642.jpg,有漂浮物,dup_near_0392,duplicate_near,1
00643.jpg,训练集/00643.jpg,有漂浮物,dup_near_0393,duplicate_near,2
00644.jpg,训练集/00644.jpg,有漂浮物,dup_near_0394,duplicate_near,1
00645.jpg,训练集/00645.jpg,有漂浮物,dup_near_0395,duplicate_near,3
00646.jpg,训练集/00646.jpg,有漂浮物,dup_near_0396,duplicate_near,0
00647.jpg,训练集/00647.jpg,有漂浮物,dup_near_0397,duplicate_near,1
00648.jpg,训练集/00648.jpg,有漂浮物,dup_near_0398,duplicate_near,2
00649.jpg,训练集/00649.jpg,有漂浮物,dup_near_0399,duplicate_near,1
00650.jpg,训练集/00650.jpg,有漂浮物,dup_near_0400,duplicate_near,3
00651.jpg,训练集/00651.jpg,有漂浮物,dup_near_0401,duplicate_near,0
00652.jpg,训练集/00652.jpg,有漂浮物,dup_near_0402,duplicate_near,1
00653.jpg,训练集/00653.jpg,有漂浮物,dup_near_0403,duplicate_near,2
00654.jpg,训练集/00654.jpg,有漂浮物,dup_near_0404,duplicate_near,3
00655.jpg,训练集/00655.jpg,有漂浮物,dup_near_0405,duplicate_near,0
00656.jpg,训练集/00656.jpg,有漂浮物,dup_near_0406,duplicate_near,1
00657.jpg,训练集/00657.jpg,有漂浮物,dup_near_0407,duplicate_near,2
00658.jpg,训练集/00658.jpg,有漂浮物,dup_near_0408,duplicate_near,3
00659.jpg,训练集/00659.jpg,有漂浮物,dup_near_0409,duplicate_near,0
00660.jpg,训练集/00660.jpg,有漂浮物,dup_near_0410,duplicate_near,1
00661.jpg,训练集/00661.jpg,有漂浮物,dup_near_0411,duplicate_near,2
00662.jpg,训练集/00662.jpg,有漂浮物,dup_near_0412,duplicate_near,3
00663.jpg,训练集/00663.jpg,有漂浮物,dup_near_0413,duplicate_near,0
00664.jpg,训练集/00664.jpg,有漂浮物,dup_near_0414,duplicate_near,1
00665.jpg,训练集/00665.jpg,有漂浮物,dup_near_0415,duplicate_near,2
00666.jpg,训练集/00666.jpg,有漂浮物,dup_near_0416,duplicate_near,3
00667.jpg,训练集/00667.jpg,有漂浮物,dup_near_0417,duplicate_near,0
00668.jpg,训练集/00668.jpg,有漂浮物,dup_near_0418,duplicate_near,1
00669.jpg,训练集/00669.jpg,有漂浮物,dup_near_0419,duplicate_near,2
00670.jpg,训练集/00670.jpg,有漂浮物,dup_near_0420,duplicate_near,3
00671.jpg,训练集/00671.jpg,有漂浮物,dup_near_0421,duplicate_near,0
00672.jpg,训练集/00672.jpg,有漂浮物,dup_near_0422,duplicate_near,1
00673.jpg,训练集/00673.jpg,有漂浮物,dup_near_0422,duplicate_near,1
00674.jpg,训练集/00674.jpg,有漂浮物,dup_near_0422,duplicate_near,1
00675.jpg,训练集/00675.jpg,有漂浮物,dup_near_0423,duplicate_near,2
00676.jpg,训练集/00676.jpg,有漂浮物,dup_near_0424,duplicate_near,3
00677.jpg,训练集/00677.jpg,有漂浮物,dup_near_0425,duplicate_near,0
00678.jpg,训练集/00678.jpg,有漂浮物,dup_near_0425,duplicate_near,0
00679.jpg,训练集/00679.jpg,有漂浮物,dup_near_0426,duplicate_near,1
00680.jpg,训练集/00680.jpg,有漂浮物,dup_near_0427,duplicate_near,2
00681.jpg,训练集/00681.jpg,有漂浮物,dup_near_0427,duplicate_near,2
00682.jpg,训练集/00682.jpg,有漂浮物,dup_near_0428,duplicate_near,3
00683.jpg,训练集/00683.jpg,有漂浮物,dup_near_0429,duplicate_near,0
00684.jpg,训练集/00684.jpg,有漂浮物,dup_near_0430,duplicate_near,0
00685.jpg,训练集/00685.jpg,有漂浮物,dup_near_0431,duplicate_near,1
00686.jpg,训练集/00686.jpg,有漂浮物,dup_near_0432,duplicate_near,2
00687.jpg,训练集/00687.jpg,有漂浮物,dup_near_0433,duplicate_near,3
00688.jpg,训练集/00688.jpg,有漂浮物,dup_near_0434,duplicate_near,3
00689.jpg,训练集/00689.jpg,有漂浮物,dup_near_0435,duplicate_near,0
00690.jpg,训练集/00690.jpg,有漂浮物,dup_near_0436,duplicate_near,2
00691.jpg,训练集/00691.jpg,有漂浮物,dup_near_0437,duplicate_near,0
00692.jpg,训练集/00692.jpg,有漂浮物,dup_near_0438,duplicate_near,0
00693.jpg,训练集/00693.jpg,有漂浮物,dup_near_0439,duplicate_near,1
00694.jpg,训练集/00694.jpg,有漂浮物,dup_near_0440,duplicate_near,2
00695.jpg,训练集/00695.jpg,有漂浮物,dup_near_0441,duplicate_near,3
00696.jpg,训练集/00696.jpg,有漂浮物,dup_near_0442,duplicate_near,0
00697.jpg,训练集/00697.jpg,有漂浮物,dup_near_0443,duplicate_near,2
00698.jpg,训练集/00698.jpg,有漂浮物,dup_near_0444,duplicate_near,1
00699.jpg,训练集/00699.jpg,有漂浮物,dup_near_0445,duplicate_near,2
00700.jpg,训练集/00700.jpg,有漂浮物,dup_near_0446,duplicate_near,3
00701.jpg,训练集/00701.jpg,有漂浮物,dup_near_0446,duplicate_near,3
00702.jpg,训练集/00702.jpg,有漂浮物,dup_near_0447,duplicate_near,0
00703.jpg,训练集/00703.jpg,有漂浮物,dup_near_0448,duplicate_near,1
00704.jpg,训练集/00704.jpg,有漂浮物,dup_near_0449,duplicate_near,2
00705.jpg,训练集/00705.jpg,有漂浮物,dup_near_0450,duplicate_near,3
00706.jpg,训练集/00706.jpg,有漂浮物,dup_near_0451,duplicate_near,0
00707.jpg,训练集/00707.jpg,有漂浮物,dup_near_0452,duplicate_near,1
00708.jpg,训练集/00708.jpg,有漂浮物,dup_near_0453,duplicate_near,1
00709.jpg,训练集/00709.jpg,有漂浮物,dup_near_0454,duplicate_near,2
00710.jpg,训练集/00710.jpg,有漂浮物,dup_near_0455,duplicate_near,3
00711.jpg,训练集/00711.jpg,有漂浮物,dup_near_0456,duplicate_near,0
00712.jpg,训练集/00712.jpg,有漂浮物,dup_near_0457,duplicate_near,1
00713.jpg,训练集/00713.jpg,有漂浮物,dup_near_0458,duplicate_near,2
00714.jpg,训练集/00714.jpg,有漂浮物,dup_near_0459,duplicate_near,3
00715.jpg,训练集/00715.jpg,有漂浮物,dup_near_0460,duplicate_near,0
00716.jpg,训练集/00716.jpg,有漂浮物,dup_near_0461,duplicate_near,1
00717.jpg,训练集/00717.jpg,有漂浮物,dup_near_0462,duplicate_near,2
00718.jpg,训练集/00718.jpg,有漂浮物,dup_near_0463,duplicate_near,3
00719.jpg,训练集/00719.jpg,有漂浮物,dup_near_0464,duplicate_near,0
00720.jpg,训练集/00720.jpg,有漂浮物,dup_near_0465,duplicate_near,1
00721.jpg,训练集/00721.jpg,有漂浮物,dup_near_0466,duplicate_near,2
00722.jpg,训练集/00722.jpg,有漂浮物,dup_near_0467,duplicate_near,3
00723.jpg,训练集/00723.jpg,有漂浮物,dup_near_0468,duplicate_near,0
00724.jpg,训练集/00724.jpg,有漂浮物,dup_near_0469,duplicate_near,1
00725.jpg,训练集/00725.jpg,有漂浮物,dup_near_0470,duplicate_near,2
00726.jpg,训练集/00726.jpg,有漂浮物,dup_near_0471,duplicate_near,3
00727.jpg,训练集/00727.jpg,有漂浮物,dup_near_0472,duplicate_near,0
00728.jpg,训练集/00728.jpg,有漂浮物,dup_near_0473,duplicate_near,1
00729.jpg,训练集/00729.jpg,有漂浮物,dup_near_0474,duplicate_near,2
00730.jpg,训练集/00730.jpg,有漂浮物,dup_near_0475,duplicate_near,3
00731.jpg,训练集/00731.jpg,有漂浮物,dup_near_0476,duplicate_near,0
00732.jpg,训练集/00732.jpg,有漂浮物,dup_near_0477,duplicate_near,1
00733.jpg,训练集/00733.jpg,有漂浮物,dup_near_0478,duplicate_near,2
00734.jpg,训练集/00734.jpg,有漂浮物,dup_near_0479,duplicate_near,3
00735.jpg,训练集/00735.jpg,有漂浮物,dup_near_0480,duplicate_near,3
00736.jpg,训练集/00736.jpg,有漂浮物,dup_near_0481,duplicate_near,0
00737.jpg,训练集/00737.jpg,有漂浮物,dup_near_0482,duplicate_near,1
00738.jpg,训练集/00738.jpg,有漂浮物,dup_near_0483,duplicate_near,2
00739.jpg,训练集/00739.jpg,有漂浮物,dup_near_0484,duplicate_near,3
00740.jpg,训练集/00740.jpg,有漂浮物,dup_near_0485,duplicate_near,2
00741.jpg,训练集/00741.jpg,有漂浮物,dup_near_0486,duplicate_near,0
00742.jpg,训练集/00742.jpg,有漂浮物,dup_near_0487,duplicate_near,3
00743.jpg,训练集/00743.jpg,有漂浮物,dup_near_0488,duplicate_near,1
00744.jpg,训练集/00744.jpg,有漂浮物,dup_near_0489,duplicate_near,1
00745.jpg,训练集/00745.jpg,有漂浮物,dup_near_0490,duplicate_near,2
00746.jpg,训练集/00746.jpg,有漂浮物,dup_near_0491,duplicate_near,3
00747.jpg,训练集/00747.jpg,有漂浮物,dup_near_0492,duplicate_near,0
00748.jpg,训练集/00748.jpg,有漂浮物,dup_near_0493,duplicate_near,1
00749.jpg,训练集/00749.jpg,有漂浮物,dup_near_0494,duplicate_near,2
00750.jpg,训练集/00750.jpg,有漂浮物,dup_near_0495,duplicate_near,3
00751.jpg,训练集/00751.jpg,有漂浮物,dup_near_0496,duplicate_near,0
00752.jpg,训练集/00752.jpg,有漂浮物,dup_near_0497,duplicate_near,1
00753.jpg,训练集/00753.jpg,有漂浮物,dup_near_0498,duplicate_near,1
00754.jpg,训练集/00754.jpg,有漂浮物,dup_near_0498,duplicate_near,1
00755.jpg,训练集/00755.jpg,有漂浮物,dup_near_0499,duplicate_near,2
00756.jpg,训练集/00756.jpg,有漂浮物,dup_near_0500,duplicate_near,3
00757.jpg,训练集/00757.jpg,有漂浮物,dup_near_0501,duplicate_near,0
00758.jpg,训练集/00758.jpg,有漂浮物,dup_near_0502,duplicate_near,1
00759.jpg,训练集/00759.jpg,有漂浮物,dup_near_0503,duplicate_near,2
00760.jpg,训练集/00760.jpg,有漂浮物,dup_near_0504,duplicate_near,3
00761.jpg,训练集/00761.jpg,有漂浮物,dup_near_0505,duplicate_near,0
00762.jpg,训练集/00762.jpg,有漂浮物,dup_near_0506,duplicate_near,1
00763.jpg,训练集/00763.jpg,有漂浮物,dup_near_0507,duplicate_near,1
00764.jpg,训练集/00764.jpg,有漂浮物,dup_near_0508,duplicate_near,2
00765.jpg,训练集/00765.jpg,有漂浮物,dup_near_0509,duplicate_near,3
00766.jpg,训练集/00766.jpg,有漂浮物,dup_near_0510,duplicate_near,0
00767.jpg,训练集/00767.jpg,有漂浮物,dup_near_0511,duplicate_near,1
00768.jpg,训练集/00768.jpg,有漂浮物,dup_near_0512,duplicate_near,2
00769.jpg,训练集/00769.jpg,有漂浮物,dup_near_0513,duplicate_near,3
00770.jpg,训练集/00770.jpg,有漂浮物,dup_near_0514,duplicate_near,3
00771.jpg,训练集/00771.jpg,有漂浮物,dup_near_0515,duplicate_near,0
00772.jpg,训练集/00772.jpg,有漂浮物,dup_near_0516,duplicate_near,1
00773.jpg,训练集/00773.jpg,有漂浮物,dup_near_0517,duplicate_near,2
00774.jpg,训练集/00774.jpg,有漂浮物,dup_near_0518,duplicate_near,3
00775.jpg,训练集/00775.jpg,有漂浮物,dup_near_0519,duplicate_near,0
00776.jpg,训练集/00776.jpg,有漂浮物,dup_near_0520,duplicate_near,1
00777.jpg,训练集/00777.jpg,有漂浮物,dup_near_0521,duplicate_near,2
00778.jpg,训练集/00778.jpg,有漂浮物,dup_near_0522,duplicate_near,3
00779.jpg,训练集/00779.jpg,有漂浮物,dup_near_0523,duplicate_near,0
00780.jpg,训练集/00780.jpg,有漂浮物,dup_near_0524,duplicate_near,1
00781.jpg,训练集/00781.jpg,有漂浮物,dup_near_0525,duplicate_near,0
00782.jpg,训练集/00782.jpg,有漂浮物,dup_near_0526,duplicate_near,2
00783.jpg,训练集/00783.jpg,有漂浮物,dup_near_0527,duplicate_near,3
00784.jpg,训练集/00784.jpg,有漂浮物,dup_near_0528,duplicate_near,0
00785.jpg,训练集/00785.jpg,有漂浮物,dup_near_0529,duplicate_near,2
00786.jpg,训练集/00786.jpg,有漂浮物,dup_near_0530,duplicate_near,1
00787.jpg,训练集/00787.jpg,有漂浮物,dup_near_0531,duplicate_near,2
00788.jpg,训练集/00788.jpg,有漂浮物,dup_near_0532,duplicate_near,3
00789.jpg,训练集/00789.jpg,有漂浮物,dup_near_0533,duplicate_near,0
00790.jpg,训练集/00790.jpg,有漂浮物,dup_near_0534,duplicate_near,1
00791.jpg,训练集/00791.jpg,有漂浮物,dup_near_0535,duplicate_near,2
00792.jpg,训练集/00792.jpg,有漂浮物,dup_near_0536,duplicate_near,3
00793.jpg,训练集/00793.jpg,有漂浮物,dup_near_0537,duplicate_near,0
00794.jpg,训练集/00794.jpg,有漂浮物,dup_near_0538,duplicate_near,1
00795.jpg,训练集/00795.jpg,有漂浮物,dup_near_0539,duplicate_near,2
00796.jpg,训练集/00796.jpg,有漂浮物,dup_near_0540,duplicate_near,3
00797.jpg,训练集/00797.jpg,有漂浮物,dup_near_0541,duplicate_near,0
00798.jpg,训练集/00798.jpg,有漂浮物,dup_near_0542,duplicate_near,0
00799.jpg,训练集/00799.jpg,有漂浮物,dup_near_0543,duplicate_near,1
00800.jpg,训练集/00800.jpg,有漂浮物,dup_near_0544,duplicate_near,2
00801.jpg,训练集/00801.jpg,有漂浮物,dup_near_0545,duplicate_near,3
00802.jpg,训练集/00802.jpg,有漂浮物,dup_near_0546,duplicate_near,0
00803.jpg,训练集/00803.jpg,有漂浮物,dup_near_0547,duplicate_near,1
00804.jpg,训练集/00804.jpg,有漂浮物,dup_near_0548,duplicate_near,3
00805.jpg,训练集/00805.jpg,有漂浮物,dup_near_0549,duplicate_near,1
00806.jpg,训练集/00806.jpg,有漂浮物,dup_near_0550,duplicate_near,2
00807.jpg,训练集/00807.jpg,有漂浮物,dup_near_0551,duplicate_near,3
00808.jpg,训练集/00808.jpg,有漂浮物,dup_near_0552,duplicate_near,0
00809.jpg,训练集/00809.jpg,有漂浮物,dup_near_0553,duplicate_near,1
00810.jpg,训练集/00810.jpg,有漂浮物,dup_near_0554,duplicate_near,2
00811.jpg,训练集/00811.jpg,有漂浮物,dup_near_0555,duplicate_near,3
00812.jpg,训练集/00812.jpg,有漂浮物,dup_near_0556,duplicate_near,0
00813.jpg,训练集/00813.jpg,有漂浮物,dup_near_0557,duplicate_near,2
00814.jpg,训练集/00814.jpg,有漂浮物,dup_near_0558,duplicate_near,1
00815.jpg,训练集/00815.jpg,有漂浮物,dup_near_0559,duplicate_near,2
00816.jpg,训练集/00816.jpg,有漂浮物,dup_near_0560,duplicate_near,1
00817.jpg,训练集/00817.jpg,有漂浮物,dup_near_0561,duplicate_near,0
00818.jpg,训练集/00818.jpg,有漂浮物,dup_near_0562,duplicate_near,3
00819.jpg,训练集/00819.jpg,有漂浮物,dup_near_0563,duplicate_near,0
00820.jpg,训练集/00820.jpg,有漂浮物,dup_near_0564,duplicate_near,1
00821.jpg,训练集/00821.jpg,有漂浮物,dup_near_0565,duplicate_near,2
00822.jpg,训练集/00822.jpg,有漂浮物,dup_near_0566,duplicate_near,3
00823.jpg,训练集/00823.jpg,有漂浮物,dup_near_0567,duplicate_near,0
00824.jpg,训练集/00824.jpg,有漂浮物,dup_near_0568,duplicate_near,1
00825.jpg,训练集/00825.jpg,有漂浮物,dup_near_0568,duplicate_near,1
00826.jpg,训练集/00826.jpg,有漂浮物,dup_near_0569,duplicate_near,3
00827.jpg,训练集/00827.jpg,有漂浮物,dup_near_0570,duplicate_near,2
00828.jpg,训练集/00828.jpg,有漂浮物,dup_near_0571,duplicate_near,3
00829.jpg,训练集/00829.jpg,有漂浮物,dup_near_0572,duplicate_near,0
00830.jpg,训练集/00830.jpg,有漂浮物,dup_near_0572,duplicate_near,0
00831.jpg,训练集/00831.jpg,有漂浮物,dup_near_0572,duplicate_near,0
00832.jpg,训练集/00832.jpg,有漂浮物,dup_near_0573,duplicate_near,1
00833.jpg,训练集/00833.jpg,有漂浮物,dup_near_0573,duplicate_near,1
00834.jpg,训练集/00834.jpg,有漂浮物,dup_near_0574,duplicate_near,2
00835.jpg,训练集/00835.jpg,有漂浮物,dup_near_0575,duplicate_near,3
00836.jpg,训练集/00836.jpg,有漂浮物,dup_near_0576,duplicate_near,0
00837.jpg,训练集/00837.jpg,有漂浮物,dup_near_0577,duplicate_near,1
00838.jpg,训练集/00838.jpg,有漂浮物,dup_near_0578,duplicate_near,2
00839.jpg,训练集/00839.jpg,有漂浮物,dup_near_0579,duplicate_near,3
00840.jpg,训练集/00840.jpg,有漂浮物,dup_near_0580,duplicate_near,0
00841.jpg,训练集/00841.jpg,有漂浮物,dup_near_0581,duplicate_near,2
00842.jpg,训练集/00842.jpg,有漂浮物,dup_near_0582,duplicate_near,1
00843.jpg,训练集/00843.jpg,有漂浮物,dup_near_0583,duplicate_near,2
00844.jpg,训练集/00844.jpg,有漂浮物,dup_near_0584,duplicate_near,1
00845.jpg,训练集/00845.jpg,有漂浮物,dup_near_0585,duplicate_near,3
00846.jpg,训练集/00846.jpg,有漂浮物,dup_near_0586,duplicate_near,0
00847.jpg,训练集/00847.jpg,有漂浮物,dup_near_0587,duplicate_near,1
00848.jpg,训练集/00848.jpg,有漂浮物,dup_near_0588,duplicate_near,2
00849.jpg,训练集/00849.jpg,有漂浮物,dup_near_0589,duplicate_near,3
00850.jpg,训练集/00850.jpg,有漂浮物,dup_near_0590,duplicate_near,0
00851.jpg,训练集/00851.jpg,有漂浮物,dup_near_0591,duplicate_near,1
00852.jpg,训练集/00852.jpg,有漂浮物,dup_near_0591,duplicate_near,1
00853.jpg,训练集/00853.jpg,有漂浮物,dup_near_0592,duplicate_near,2
00854.jpg,训练集/00854.jpg,有漂浮物,dup_near_0593,duplicate_near,3
00855.jpg,训练集/00855.jpg,有漂浮物,dup_near_0594,duplicate_near,0
00856.jpg,训练集/00856.jpg,有漂浮物,dup_near_0595,duplicate_near,1
00857.jpg,训练集/00857.jpg,有漂浮物,dup_near_0596,duplicate_near,0
00858.jpg,训练集/00858.jpg,有漂浮物,dup_near_0597,duplicate_near,2
00859.jpg,训练集/00859.jpg,有漂浮物,dup_near_0598,duplicate_near,3
00860.jpg,训练集/00860.jpg,有漂浮物,dup_near_0599,duplicate_near,0
00861.jpg,训练集/00861.jpg,有漂浮物,dup_near_0600,duplicate_near,1
00862.jpg,训练集/00862.jpg,有漂浮物,dup_near_0601,duplicate_near,2
00863.jpg,训练集/00863.jpg,有漂浮物,dup_near_0602,duplicate_near,2
00864.jpg,训练集/00864.jpg,有漂浮物,dup_near_0603,duplicate_near,3
00865.jpg,训练集/00865.jpg,有漂浮物,dup_near_0604,duplicate_near,0
00866.jpg,训练集/00866.jpg,有漂浮物,dup_near_0605,duplicate_near,1
00867.jpg,训练集/00867.jpg,有漂浮物,dup_near_0606,duplicate_near,2
00868.jpg,训练集/00868.jpg,有漂浮物,dup_near_0607,duplicate_near,3
00869.jpg,训练集/00869.jpg,有漂浮物,dup_near_0608,duplicate_near,0
00870.jpg,训练集/00870.jpg,有漂浮物,dup_near_0609,duplicate_near,1
00871.jpg,训练集/00871.jpg,有漂浮物,dup_near_0610,duplicate_near,2
00872.jpg,训练集/00872.jpg,有漂浮物,dup_near_0611,duplicate_near,3
00873.jpg,训练集/00873.jpg,有漂浮物,dup_near_0612,duplicate_near,0
00874.jpg,训练集/00874.jpg,有漂浮物,dup_near_0611,duplicate_near,3
00875.jpg,训练集/00875.jpg,有漂浮物,dup_near_0613,duplicate_near,1
00876.jpg,训练集/00876.jpg,有漂浮物,dup_near_0614,duplicate_near,2
00877.jpg,训练集/00877.jpg,有漂浮物,dup_near_0615,duplicate_near,3
00878.jpg,训练集/00878.jpg,有漂浮物,dup_near_0616,duplicate_near,3
00879.jpg,训练集/00879.jpg,有漂浮物,dup_near_0615,duplicate_near,3
00880.jpg,训练集/00880.jpg,有漂浮物,dup_near_0617,duplicate_near,0
